id_aluno,idade_aluno_2020,fase_2022,turma_2022,ponto_virada_2022,pedra_2022,ian_2022,ida_2022,ieg_2022,iaa_2022,ips_2022,ipp_2022,ipv_2022,inde_2022,cg_2022,cf_2022,ct_2022,destaque_ieg_2022,destaque_ida_2022,destaque_ipv_2022,nota_port_2022,nota_mat_2022,nota_ing_2022,rec_ava_1_2022,rec_ava_2_2022,rec_ava_3_2022,rec_ava_4_2022,indicado_bolsa_2022,nivel_ideal_2022,ano_ingresso_2022,bolsista_2022,qtd_aval_2022
pm-84,8,1.0,A,Sim,Ametista,5.0,6.25,8.838383838383837,9.000020000000001,7.5,6.458333333333334,8.444446666666666,7.502401434343434,309.0,81.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.833333333333333,5.666666666666667,,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,Sim,Fase 2 (5º e 6º ano),2021,Não,3.0
pm-85,9,1.0,G,Sim,Ametista,5.0,7.583333333333333,9.743589743589745,9.50002,5.0,5.625,8.833335,7.744553615384616,218.0,56.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.333333333333333,7.833333333333333,,Promovido de Fase,Promovido de Fase,,,Não,Fase 2 (5º e 6º ano),2019,Não,2.0
pm-87,14,5.0,L,Não,Ágata,5.0,6.566666666666667,5.652169521654815,9.16668,5.625,7.96875,7.1250025,6.644810737664296,608.0,36.0,8.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.5,5.666666666666667,8.533333333333333,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,Fase 6 (2º EM),2016,Sim,4.0
pm-88,11,3.0,A,Sim,Topázio,10.0,6.877777777777777,9.11793372319688,9.58335,5.625,8.90625,9.0833375,8.427269800194932,44.0,12.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.133333333333334,6.833333333333333,8.666666666666666,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Não,Fase 3 (7º e 8º ano),2018,Sim,4.0
pm-90,14,5.0,C,Não,Quartzo,5.0,3.555555555555556,3.004807692307692,5.833320000000001,7.5,6.71875,6.888886666666665,5.195056982905983,812.0,56.0,6.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,4.166666666666667,3.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Fase 6 (2º EM),2019,Não,4.0
pm-91,10,2.0,F,Não,Ametista,5.0,7.916666666666667,7.918575677196368,8.500020000000001,7.5,6.458333333333334,7.500003333333334,7.412884468772608,350.0,51.0,7.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.5,9.333333333333334,,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não,Fase 3 (7º e 8º ano),2018,Não,3.0
pm-92,,0.0,Q,Não,Ametista,5.0,5.416666666666666,9.26450742240216,9.50002,7.5,5.625,7.66666,7.232068817813765,416.0,123.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.833333333333333,5.0,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 2 (5º e 6º ano),2022,Não,2.0
pm-97,12,3.0,D,Não,Ametista,10.0,7.0,8.467105263157894,7.91667,7.5,7.5,5.58333,7.501754052631579,310.0,35.0,1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.333333333333333,6.5,9.166666666666666,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Fase 3 (7º e 8º ano),2018,Não,4.0
pm-98,,3.0,D,Não,Ametista,5.0,7.055555555555556,8.520833333333332,7.91667,7.5,7.8125,7.2916625,7.396527277777778,363.0,42.0,2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.333333333333333,7.166666666666667,7.666666666666667,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Fase 5 (1º EM),2021,Não,4.0
pm-99,,7.0,D,Não,Ametista,5.0,7.25,10.0,8.75001,7.5,7.5,7.2916625,7.7833335,207.0,3.0,2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.0,6.5,,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase + Bolsa,Mantido na Fase atual,Sim,Fase 8 (Universitários),2022,Não,4.0
pm-100,12,2.0,K,Não,Ágata,5.0,1.666666666666666,8.475473801560758,9.000020000000001,5.0,6.25,7.444443333333333,6.042318760312152,720.0,132.0,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.166666666666667,2.166666666666667,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 4 (9º ano),2018,Não,3.0
pm-101,,3.0,M,Não,Ametista,10.0,6.622222222222223,7.854166666666666,7.08333,6.25,7.65625,7.416665,7.477568777777778,324.0,36.0,1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.333333333333333,5.333333333333333,8.200000000000001,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Fase 3 (7º e 8º ano),2022,Não,4.0
pm-102,9,1.0,P,Não,Ametista,5.0,7.666666666666666,8.941798941798943,7.333340000000001,7.5,6.041666666666667,7.833333333333333,7.475860455026456,325.0,84.0,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.833333333333333,8.5,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2020,Não,3.0
pm-103,8,1.0,F,Não,Ametista,5.0,6.0,8.903448275862068,9.50002,5.625,5.625,7.749995,7.105690655172413,454.0,116.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.333333333333333,5.666666666666667,,Mantido na Fase atual,Promovido de Fase,,,Não,Fase 2 (5º e 6º ano),2020,Não,2.0
pm-104,,0.0,B,Sim,Topázio,10.0,7.25,9.392712550607287,10.00002,7.5,5.625,8.58333,8.357710510121457,52.0,13.0,1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.666666666666667,6.833333333333333,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2021,Não,2.0
pm-107,,0.0,C,Não,Ágata,5.0,4.0,4.952380952380953,7.91668,7.5,5.625,8.083335,6.01131119047619,728.0,180.0,3.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,0.0,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 2 (5º e 6º ano),2022,Não,2.0
pm-108,,0.0,O,Não,Ametista,5.0,8.416666666666668,8.565610859728508,9.000020000000001,7.5,5.625,7.666665,7.642290505279036,256.0,72.0,4.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.833333333333334,8.0,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 1 (4º ano),2022,Não,2.0
pm-110,,0.0,H,Não,Ametista,10.0,5.5,6.590752242926156,10.00002,8.125,5.625,8.166665,7.426485448585232,345.0,101.0,4.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.3,5.7,,Promovido de Fase,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-113,11,3.0,M,Não,Ágata,10.0,5.166666666666666,6.253787878787879,9.16668,5.625,5.625,5.4166575,6.40909040909091,659.0,86.0,7.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.5,4.833333333333333,,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não,Fase 3 (7º e 8º ano),2019,Não,4.0
pm-114,,0.0,K,Não,Ametista,5.0,8.766666666666666,7.748129063918538,9.50002,7.5,5.3125,7.25,7.484211146117041,318.0,94.0,7.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.466666666666669,8.066666666666666,,Promovido de Fase,Mantido na Fase atual,,,Não,Fase 1 (4º ano),2022,Não,2.0
pm-116,,2.0,B,Não,Ametista,10.0,5.75,9.333333333333332,10.00002,7.5,6.25,7.61111,7.913890666666667,163.0,22.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,4.0,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-118,8,1.0,H,Sim,Topázio,5.0,9.416666666666668,8.38888888888889,10.00002,7.5,6.5625,9.33334,8.334031111111113,57.0,10.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.833333333333334,,Promovido de Fase + Bolsa,Promovido de Fase,,,Sim,Fase 2 (5º e 6º ano),2019,Não,2.0
pm-119,,3.0,K,Não,Topázio,10.0,8.888888888888888,8.635443503864556,9.16668,6.25,7.34375,7.249995,8.230908478550688,76.0,13.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.666666666666666,9.5,8.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Fase 3 (7º e 8º ano),2022,Não,4.0
pm-121,,2.0,M,Não,Ágata,5.0,2.5,8.466810966810968,8.000020000000001,7.5,6.458333333333334,6.777773333333332,6.244752193362194,696.0,128.0,11.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,2.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-122,,1.0,L,Não,Topázio,10.0,8.0,10.0,9.000020000000001,7.5,6.041666666666667,7.055549999999999,8.265278666666667,67.0,14.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.5,9.5,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 1 (4º ano),2022,Não,3.0
pm-123,,2.0,A,Sim,Ametista,10.0,6.0,6.818181818181817,9.50002,7.5,6.666666666666666,8.444446666666668,7.619194363636365,265.0,42.0,6.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,6.0,,Mantido na Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,,Sim,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-124,,1.0,A,Não,Ametista,10.0,5.166666666666667,8.033910533910534,9.000020000000001,7.5,5.416666666666667,6.888886666666665,7.209561440115441,424.0,109.0,9.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.666666666666667,4.666666666666667,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 1 (4º ano),2021,Não,3.0
pm-126,,0.0,Q,Não,Ametista,5.0,7.333333333333333,8.468286099865047,9.000020000000001,7.5,4.0625,7.5,7.216575886639676,421.0,126.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.166666666666666,6.5,,Promovido de Fase,Promovido de Fase,,,Não,Fase 2 (5º e 6º ano),2021,Não,2.0
pm-127,,1.0,A,Não,Ágata,5.0,5.5,7.932900432900433,10.00002,7.5,5.625,6.833329999999998,6.865748086580086,532.0,134.0,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.333333333333333,6.666666666666667,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2021,Não,3.0
pm-128,9,0.0,O,Não,Ágata,5.0,6.083333333333333,9.45887445887446,9.000020000000001,5.625,5.0,7.166665,7.00427655844156,485.0,137.0,11.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.333333333333333,5.833333333333333,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 2 (5º e 6º ano),2019,Não,2.0
pm-129,,2.0,I,Não,Ametista,5.0,8.083333333333332,6.793942772203643,9.000020000000001,5.625,6.875,7.888893333333335,7.203235887774063,428.0,62.0,3.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.666666666666666,7.5,,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Sim,Fase 3 (7º e 8º ano),2021,Não,3.0
pm-130,,0.0,C,Não,Topázio,10.0,9.266666666666666,7.489177489177488,9.50002,8.125,5.625,7.91667,8.259504831168831,72.0,19.0,1.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.966666666666667,9.566666666666666,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-131,,3.0,A,Não,Ametista,10.0,6.75,8.75,7.91667,4.375,7.03125,6.95833,7.423958,347.0,40.0,9.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,7.5,,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Fase 3 (7º e 8º ano),2022,Não,4.0
pm-133,10,1.0,G,Não,Ametista,5.0,7.166666666666666,9.116541353383456,8.000020000000001,6.875,5.3125,7.583335,7.292060604010025,396.0,104.0,2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.666666666666667,8.666666666666666,,Mantido na Fase atual,Promovido de Fase,,,Não,Fase 3 (7º e 8º ano),2019,Não,2.0
pm-134,,3.0,I,Não,Ametista,5.0,5.75,9.153439153439152,10.00002,5.625,7.1875,6.624995,7.086938830687831,460.0,57.0,2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.5,,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Fase 5 (1º EM),2022,Não,4.0
pm-135,9,1.0,A,Não,Quartzo,5.0,2.416666666666667,4.75108225108225,9.000020000000001,5.0,5.625,6.833326666666666,5.262717116883117,805.0,185.0,13.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.0,2.833333333333333,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2019,Não,3.0
pm-138,,0.0,Z,Sim,Topázio,5.0,9.65,9.552042160737813,10.00002,7.5,5.625,9.0,8.452910432147561,41.0,9.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.7,9.6,,Promovido de Fase,Mantido na Fase atual,,,Não,Fase 1 (4º ano),2022,Não,2.0
pm-140,,0.0,J,Não,Ágata,5.0,7.25,7.218567251461989,9.50002,5.625,5.625,7.416665,6.952048450292399,505.0,145.0,9.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.0,6.5,,Promovido de Fase,Promovido de Fase,,,Não,Fase 2 (5º e 6º ano),2022,Não,2.0
pm-141,,3.0,N,Não,Ametista,10.0,5.166666666666667,8.068181818181818,9.58335,7.5,7.5,6.166660000000001,7.338636696969697,378.0,43.0,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,4.5,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-142,,3.0,F,Sim,Topázio,5.0,7.777777777777779,8.989820565907522,10.00002,7.5,7.96875,8.41667,8.083730668737061,121.0,19.0,6.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.833333333333333,7.666666666666667,8.833333333333334,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Sim,Fase 4 (9º ano),2022,Não,4.0
pm-143,,3.0,F,Não,Ágata,5.0,5.111111111111111,6.444493006993008,8.75001,5.0,7.03125,7.208335,6.330913823620824,674.0,91.0,12.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.333333333333333,6.5,4.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Fase 4 (9º ano),2021,Não,4.0
pm-144,,4.0,H,Não,Ametista,5.0,7.888888888888888,9.15703781512605,8.33334,7.5,8.125,8.208335,7.946686340802987,156.0,15.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.333333333333333,7.333333333333333,10.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Fase 5 (1º EM),2022,Não,4.0
pm-148,,1.0,P,Não,Ametista,5.0,6.5,9.351851851851851,9.50002,7.5,6.041666666666667,8.222223333333332,7.618983703703704,267.0,69.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,5.0,,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-150,,2.0,A,Sim,Topázio,5.0,9.0,9.717813051146384,10.00002,5.0,6.875,8.94445,8.219954610229276,80.0,9.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.666666666666666,9.333333333333334,,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Sim,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-151,11,3.0,K,Não,Topázio,10.0,7.900000000000001,8.436240842490841,8.33334,6.875,8.125,8.125,8.225582168498168,79.0,14.0,3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,7.166666666666667,8.533333333333333,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase + Bolsa,Não,Fase 3 (7º e 8º ano),2019,Sim,4.0
pm-152,11,4.0,A,Não,Ametista,10.0,7.644444444444443,7.806870995242416,8.75001,5.0,7.03125,7.2499975,7.618388587937373,268.0,22.0,7.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,7.833333333333333,8.1,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Fase 3 (7º e 8º ano),2019,Sim,4.0
pm-153,13,5.0,F,Sim,Topázio,10.0,8.700000000000001,9.09722222222222,10.00002,8.125,8.75,9.2916725,9.105280944444443,3.0,3.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.333333333333334,8.333333333333334,8.433333333333334,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,Fase 5 (1º EM),2017,Sim,4.0
